,Unnamed: 0,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,employee_residence_latitude,employee_residence_longitude,employee_residence_a3
258,258,2023,SE,FT,Data Engineer,220000,USD,220000,US,100,US,M,39.7837304,-100.445882,USA
259,259,2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,39.7837304,-100.445882,USA
260,260,2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M,39.7837304,-100.445882,USA
261,261,2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M,39.7837304,-100.445882,USA
262,262,2023,SE,FT,Data Analyst,200000,USD,200000,US,0,US,M,39.7837304,-100.445882,USA
263,263,2023,SE,FT,Data Analyst,148500,USD,148500,US,0,US,M,39.7837304,-100.445882,USA
264,264,2023,SE,FT,Data Scientist,45000,EUR,48289,ES,0,ES,M,39.3260685,-4.8379791,ESP
265,265,2023,SE,FT,Data Scientist,36000,EUR,38631,ES,0,ES,M,39.3260685,-4.8379791,ESP
266,266,2023,SE,FT,Data Engineer,240500,USD,240500,US,0,US,L,39.7837304,-100.445882,USA
267,267,2023,SE,FT,Data Engineer,123700,USD,123700,US,0,US,L,39.7837304,-100.445882,USA
268,268,2023,SE,FT,Analytics Engineer,152900,USD,152900,US,100,US,M,39.7837304,-100.445882,USA
269,269,2023,SE,FT,Analytics Engineer,117100,USD,117100,US,100,US,M,39.7837304,-100.445882,USA
270,270,2023,SE,FT,Analytics Engineer,173000,USD,173000,US,100,US,M,39.7837304,-100.445882,USA
271,271,2023,SE,FT,Analytics Engineer,113000,USD,113000,US,100,US,M,39.7837304,-100.445882,USA
272,272,2023,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,L,39.7837304,-100.445882,USA
273,273,2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L,39.7837304,-100.445882,USA
274,274,2023,EX,FT,Data Engineer,175000,USD,175000,US,0,US,M,39.7837304,-100.445882,USA
275,275,2023,EX,FT,Data Engineer,110000,USD,110000,US,0,US,M,39.7837304,-100.445882,USA
276,276,2023,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,L,39.7837304,-100.445882,USA
277,277,2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L,39.7837304,-100.445882,USA
278,278,2023,SE,FT,Research Scientist,130000,USD,130000,US,100,US,M,39.7837304,-100.445882,USA
279,279,2023,SE,FT,Research Scientist,110000,USD,110000,US,100,US,M,39.7837304,-100.445882,USA
280,280,2023,SE,FT,Applied Scientist,205000,USD,205000,US,100,US,M,39.7837304,-100.445882,USA
281,281,2023,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,M,39.7837304,-100.445882,USA
282,282,2023,SE,FT,Data Analyst,149500,USD,149500,US,100,US,M,39.7837304,-100.445882,USA
283,283,2023,SE,FT,Data Analyst,127075,USD,127075,US,100,US,M,39.7837304,-100.445882,USA
284,284,2023,SE,FT,Data Scientist,195000,USD,195000,US,0,US,M,39.7837304,-100.445882,USA
285,285,2023,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M,39.7837304,-100.445882,USA
286,286,2023,SE,FT,Data Engineer,219535,USD,219535,US,100,US,M,39.7837304,-100.445882,USA
287,287,2023,SE,FT,Data Engineer,146115,USD,146115,US,100,US,M,39.7837304,-100.445882,USA
288,288,2023,SE,FT,Data Scientist,170000,USD,170000,US,0,US,M,39.7837304,-100.445882,USA
289,289,2023,SE,FT,Data Scientist,135000,USD,135000,US,0,US,M,39.7837304,-100.445882,USA
290,290,2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M,39.7837304,-100.445882,USA
291,291,2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M,39.7837304,-100.445882,USA
292,292,2023,SE,FT,Data Scientist,199000,USD,199000,US,0,US,M,39.7837304,-100.445882,USA
293,293,2023,SE,FT,Data Scientist,162000,USD,162000,US,0,US,M,39.7837304,-100.445882,USA
294,294,2023,SE,FT,Applied Scientist,222200,USD,222200,US,0,US,L,39.7837304,-100.445882,USA
295,295,2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L,39.7837304,-100.445882,USA
296,296,2023,EX,FT,Analytics Engineer,221000,USD,221000,US,100,US,M,39.7837304,-100.445882,USA
297,297,2023,EX,FT,Analytics Engineer,153000,USD,153000,US,100,US,M,39.7837304,-100.445882,USA
298,298,2023,SE,FT,Data Analyst,187000,USD,187000,US,0,US,M,39.7837304,-100.445882,USA
299,299,2023,SE,FT,Data Analyst,128000,USD,128000,US,0,US,M,39.7837304,-100.445882,USA
300,300,2023,SE,FT,Research Scientist,210000,USD,210000,US,0,US,M,39.7837304,-100.445882,USA
301,301,2023,SE,FT,Research Scientist,136000,USD,136000,US,0,US,M,39.7837304,-100.445882,USA
302,302,2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M,39.7837304,-100.445882,USA
303,303,2023,SE,FT,Data Scientist,100000,USD,100000,US,100,US,M,39.7837304,-100.445882,USA
304,304,2023,SE,FT,Data Engineer,179000,USD,179000,US,0,US,M,39.7837304,-100.445882,USA
305,305,2023,SE,FT,Data Engineer,109000,USD,109000,US,0,US,M,39.7837304,-100.445882,USA
306,306,2023,SE,FT,Data Scientist,245000,USD,245000,US,0,US,M,39.7837304,-100.445882,USA
307,307,2023,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M,39.7837304,-100.445882,USA
308,308,2023,SE,FT,Data Analyst,142000,USD,142000,US,100,US,M,39.7837304,-100.445882,USA
309,309,2023,SE,FT,Data Analyst,75000,USD,75000,US,100,US,M,39.7837304,-100.445882,USA
310,310,2023,SE,FT,Data Manager,198800,USD,198800,US,0,US,M,39.7837304,-100.445882,USA
311,311,2023,SE,FT,Data Manager,105200,USD,105200,US,0,US,M,39.7837304,-100.445882,USA
312,312,2023,SE,FT,Data Analyst,125000,USD,125000,US,100,US,M,39.7837304,-100.445882,USA
313,313,2023,SE,FT,Data Analyst,112000,USD,112000,US,100,US,M,39.7837304,-100.445882,USA
314,314,2023,SE,FT,Data Scientist,210000,USD,210000,US,0,US,M,39.7837304,-100.445882,USA
315,315,2023,SE,FT,Data Scientist,155000,USD,155000,US,0,US,M,39.7837304,-100.445882,USA
316,316,2023,SE,FT,Data Manager,115000,USD,115000,US,100,US,M,39.7837304,-100.445882,USA
317,317,2023,SE,FT,Data Manager,86000,USD,86000,US,100,US,M,39.7837304,-100.445882,USA
318,318,2023,SE,FT,Data Scientist,165000,USD,165000,US,0,US,M,39.7837304,-100.445882,USA
319,319,2023,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M,39.7837304,-100.445882,USA
320,320,2023,SE,FT,Data Analyst,139000,USD,139000,US,0,US,M,39.7837304,-100.445882,USA
321,321,2023,SE,FT,Data Analyst,106000,USD,106000,US,0,US,M,39.7837304,-100.445882,USA
322,322,2023,EN,FT,Data Analyst,55000,CAD,40663,CA,0,CA,L,61.0666922,-107.991707,CAN
323,323,2022,SE,FT,AI Developer,275000,USD,275000,CA,0,CA,S,61.0666922,-107.991707,CAN
324,324,2023,SE,FL,Machine Learning Researcher,50000,USD,50000,UA,50,UA,S,49.4871968,31.2718321,UKR
325,325,2023,MI,FT,Machine Learning Engineer,280700,USD,280700,US,100,US,M,39.7837304,-100.445882,USA
326,326,2023,MI,FT,Machine Learning Engineer,150450,USD,150450,US,100,US,M,39.7837304,-100.445882,USA
327,327,2023,EN,FT,Data Scientist,70000,CAD,51753,CA,100,CA,L,61.0666922,-107.991707,CAN
328,328,2023,SE,FT,Data Architect,250500,USD,250500,US,0,US,M,39.7837304,-100.445882,USA
329,329,2023,SE,FT,Data Architect,159500,USD,159500,US,0,US,M,39.7837304,-100.445882,USA
330,330,2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,39.7837304,-100.445882,USA
331,331,2023,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M,39.7837304,-100.445882,USA
332,332,2023,SE,FT,Data Analyst,140000,USD,140000,US,0,US,M,39.7837304,-100.445882,USA
333,333,2023,SE,FT,Data Analyst,120000,USD,120000,US,0,US,M,39.7837304,-100.445882,USA
334,334,2023,EN,FT,Data Scientist,130001,USD,130001,US,100,US,M,39.7837304,-100.445882,USA
335,335,2023,EN,FT,Data Scientist,71907,USD,71907,US,100,US,M,39.7837304,-100.445882,USA
336,336,2023,MI,FT,Data Scientist,93918,USD,93918,US,100,US,M,39.7837304,-100.445882,USA
337,337,2023,MI,FT,Data Scientist,51962,USD,51962,US,100,US,M,39.7837304,-100.445882,USA
338,338,2023,SE,FT,Data Analyst,175000,USD,175000,CA,100,CA,M,61.0666922,-107.991707,CAN
339,339,2023,SE,FT,Data Analyst,135000,USD,135000,CA,100,CA,M,61.0666922,-107.991707,CAN
340,340,2023,EN,FT,Data Engineer,85000,USD,85000,US,0,US,M,39.7837304,-100.445882,USA
341,341,2023,EN,FT,Data Engineer,65000,USD,65000,US,0,US,M,39.7837304,-100.445882,USA
342,342,2023,SE,FT,Machine Learning Engineer,257000,USD,257000,US,0,US,M,39.7837304,-100.445882,USA
343,343,2023,SE,FT,Machine Learning Engineer,147000,USD,147000,US,0,US,M,39.7837304,-100.445882,USA
344,344,2023,SE,FT,Data Engineer,222000,USD,222000,US,100,US,M,39.7837304,-100.445882,USA
345,345,2023,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M,39.7837304,-100.445882,USA
346,346,2023,SE,FT,Data Scientist,203000,USD,203000,US,100,US,M,39.7837304,-100.445882,USA
347,347,2023,SE,FT,Data Scientist,133200,USD,133200,US,100,US,M,39.7837304,-100.445882,USA
348,348,2023,EN,FT,Applied Scientist,213660,USD,213660,US,0,US,L,39.7837304,-100.445882,USA
349,349,2023,EN,FT,Applied Scientist,130760,USD,130760,US,0,US,L,39.7837304,-100.445882,USA
350,350,2023,SE,FT,Data Engineer,221000,USD,221000,US,0,US,M,39.7837304,-100.445882,USA
351,351,2023,SE,FT,Data Engineer,147000,USD,147000,US,0,US,M,39.7837304,-100.445882,USA
352,352,2023,SE,FT,Data Quality Analyst,100000,USD,100000,US,0,US,M,39.7837304,-100.445882,USA
353,353,2023,SE,FT,Data Quality Analyst,80000,USD,80000,US,0,US,M,39.7837304,-100.445882,USA
354,354,2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,39.7837304,-100.445882,USA
355,355,2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,39.7837304,-100.445882,USA
356,356,2023,SE,FT,Data Scientist,238000,USD,238000,US,100,US,M,39.7837304,-100.445882,USA
357,357,2023,SE,FT,Data Scientist,156000,USD,156000,US,100,US,M,39.7837304,-100.445882,USA
358,358,2023,SE,FT,Machine Learning Engineer,304000,USD,304000,US,100,US,M,39.7837304,-100.445882,USA
359,359,2023,SE,FT,Machine Learning Engineer,199000,USD,199000,US,100,US,M,39.7837304,-100.445882,USA
360,360,2023,MI,FT,Big Data Engineer,45000,EUR,48289,ES,100,ES,M,39.3260685,-4.8379791,ESP
361,361,2023,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M,39.7837304,-100.445882,USA
362,362,2023,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,39.7837304,-100.445882,USA
363,363,2023,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M,39.7837304,-100.445882,USA
364,364,2023,SE,FT,Data Scientist,110000,USD,110000,US,100,US,M,39.7837304,-100.445882,USA
365,365,2023,MI,FT,Data Analyst,90000,USD,90000,US,0,US,M,39.7837304,-100.445882,USA
366,366,2023,MI,FT,Data Analyst,75000,USD,75000,US,0,US,M,39.7837304,-100.445882,USA
367,367,2023,MI,FT,Research Scientist,161200,GBP,195895,GB,0,GB,M,54.7023545,-3.2765753,GBR
368,368,2023,MI,FT,Research Scientist,84570,GBP,102772,GB,0,GB,M,54.7023545,-3.2765753,GBR
369,369,2023,SE,FT,Data Engineer,240000,USD,240000,US,0,US,M,39.7837304,-100.445882,USA
370,370,2023,SE,FT,Data Engineer,183600,USD,183600,US,0,US,M,39.7837304,-100.445882,USA
371,371,2023,MI,FT,Data Specialist,130000,USD,130000,US,0,US,M,39.7837304,-100.445882,USA
372,372,2023,MI,FT,Data Specialist,80000,USD,80000,US,0,US,M,39.7837304,-100.445882,USA
373,373,2023,SE,FT,Data Engineer,250000,USD,250000,US,0,US,M,39.7837304,-100.445882,USA
374,374,2023,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M,39.7837304,-100.445882,USA
375,375,2023,SE,FT,Data Analytics Manager,160000,USD,160000,US,100,US,M,39.7837304,-100.445882,USA
376,376,2023,SE,FT,Data Analytics Manager,120000,USD,120000,US,100,US,M,39.7837304,-100.445882,USA
377,377,2023,SE,FT,Machine Learning Engineer,289076,USD,289076,US,0,US,M,39.7837304,-100.445882,USA
378,378,2023,SE,FT,Machine Learning Engineer,202353,USD,202353,US,0,US,M,39.7837304,-100.445882,USA
379,379,2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,39.7837304,-100.445882,USA
380,380,2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,39.7837304,-100.445882,USA
381,381,2023,SE,FT,Data Analyst,155000,USD,155000,US,0,US,M,39.7837304,-100.445882,USA
382,382,2023,SE,FT,Data Analyst,106000,USD,106000,US,0,US,M,39.7837304,-100.445882,USA
383,383,2023,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M,39.7837304,-100.445882,USA
384,384,2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,39.7837304,-100.445882,USA
385,385,2023,SE,FT,Data Scientist,157750,USD,157750,US,100,US,M,39.7837304,-100.445882,USA
386,386,2023,SE,FT,Data Scientist,104650,USD,104650,US,100,US,M,39.7837304,-100.445882,USA
387,387,2023,MI,FT,Data Scientist,180000,USD,180000,US,100,US,M,39.7837304,-100.445882,USA
388,388,2023,MI,FT,Data Scientist,140000,USD,140000,US,100,US,M,39.7837304,-100.445882,USA
389,389,2023,EX,FT,Data Scientist,200000,USD,200000,US,0,US,M,39.7837304,-100.445882,USA
390,390,2023,EX,FT,Data Scientist,145000,USD,145000,US,0,US,M,39.7837304,-100.445882,USA
391,391,2023,MI,FT,Lead Data Analyst,68000,USD,68000,US,0,US,L,39.7837304,-100.445882,USA
392,392,2023,EN,FT,BI Data Engineer,60000,USD,60000,US,100,US,M,39.7837304,-100.445882,USA
393,393,2023,SE,FT,Data Scientist,45000,EUR,48289,ES,0,ES,M,39.3260685,-4.8379791,ESP
394,394,2023,SE,FT,Data Scientist,36000,EUR,38631,ES,0,ES,M,39.3260685,-4.8379791,ESP
395,395,2023,EN,FT,Data Engineer,85000,USD,85000,US,0,US,M,39.7837304,-100.445882,USA
396,396,2023,EN,FT,Data Engineer,65000,USD,65000,US,0,US,M,39.7837304,-100.445882,USA
397,397,2023,MI,FT,Data Engineer,125000,USD,125000,US,0,US,M,39.7837304,-100.445882,USA
398,398,2023,MI,FT,Data Engineer,90000,USD,90000,US,0,US,M,39.7837304,-100.445882,USA
399,399,2023,SE,FT,Data Analyst,105000,USD,105000,US,100,US,M,39.7837304,-100.445882,USA
400,400,2023,SE,FT,Data Analyst,90000,USD,90000,US,100,US,M,39.7837304,-100.445882,USA
401,401,2023,SE,FT,Analytics Engineer,179820,USD,179820,US,0,US,M,39.7837304,-100.445882,USA
402,402,2023,SE,FT,Analytics Engineer,143860,USD,143860,US,0,US,M,39.7837304,-100.445882,USA
403,403,2023,SE,FT,Data Analyst,135000,USD,135000,US,0,US,M,39.7837304,-100.445882,USA
404,404,2023,SE,FT,Data Analyst,105500,USD,105500,US,0,US,M,39.7837304,-100.445882,USA
405,405,2023,EN,FT,Research Engineer,155000,USD,155000,US,0,US,M,39.7837304,-100.445882,USA
406,406,2023,EN,FT,Research Engineer,125000,USD,125000,US,0,US,M,39.7837304,-100.445882,USA
407,407,2023,SE,FT,Machine Learning Engineer,241000,USD,241000,US,0,US,M,39.7837304,-100.445882,USA
408,408,2023,SE,FT,Machine Learning Engineer,181000,USD,181000,US,0,US,M,39.7837304,-100.445882,USA
409,409,2023,SE,FT,Data Scientist,252000,USD,252000,US,0,US,M,39.7837304,-100.445882,USA
410,410,2023,SE,FT,Data Scientist,154000,USD,154000,US,0,US,M,39.7837304,-100.445882,USA
411,411,2023,EX,FT,Data Architect,180000,USD,180000,US,0,US,M,39.7837304,-100.445882,USA
412,412,2023,EX,FT,Data Architect,155000,USD,155000,US,0,US,M,39.7837304,-100.445882,USA
413,413,2023,SE,FT,Data Scientist,191765,USD,191765,US,0,US,M,39.7837304,-100.445882,USA
414,414,2023,SE,FT,Data Scientist,134236,USD,134236,US,0,US,M,39.7837304,-100.445882,USA
415,415,2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M,39.7837304,-100.445882,USA
416,416,2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M,39.7837304,-100.445882,USA
417,417,2023,SE,FT,Data Scientist,237000,USD,237000,US,100,US,M,39.7837304,-100.445882,USA
418,418,2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M,39.7837304,-100.445882,USA
419,419,2023,EN,FT,Research Engineer,155000,USD,155000,US,0,US,M,39.7837304,-100.445882,USA
420,420,2023,EN,FT,Research Engineer,125000,USD,125000,US,0,US,M,39.7837304,-100.445882,USA
421,421,2023,SE,FT,Data Analyst,80000,USD,80000,US,0,US,M,39.7837304,-100.445882,USA
422,422,2023,SE,FT,Data Analyst,70000,USD,70000,US,0,US,M,39.7837304,-100.445882,USA
423,423,2023,SE,FT,Data Engineer,146000,USD,146000,US,0,US,M,39.7837304,-100.445882,USA
424,424,2023,SE,FT,Data Engineer,75000,USD,75000,US,0,US,M,39.7837304,-100.445882,USA
425,425,2023,EN,FT,Data Analyst,64200,USD,64200,US,100,US,M,39.7837304,-100.445882,USA
426,426,2023,EN,FT,Data Analyst,56100,USD,56100,US,100,US,M,39.7837304,-100.445882,USA
427,427,2023,SE,FT,Machine Learning Engineer,170000,USD,170000,US,0,US,M,39.7837304,-100.445882,USA
428,428,2023,SE,FT,Machine Learning Engineer,130000,USD,130000,US,0,US,M,39.7837304,-100.445882,USA
429,429,2023,SE,FT,Data Analyst,208450,USD,208450,US,100,US,M,39.7837304,-100.445882,USA
430,430,2023,SE,FT,Data Analyst,170550,USD,170550,US,100,US,M,39.7837304,-100.445882,USA
431,431,2023,SE,FT,Machine Learning Engineer,125000,USD,125000,US,0,US,M,39.7837304,-100.445882,USA
432,432,2023,SE,FT,Machine Learning Engineer,100000,USD,100000,US,0,US,M,39.7837304,-100.445882,USA
433,433,2023,MI,FT,Data Manager,135000,USD,135000,US,0,US,M,39.7837304,-100.445882,USA
434,434,2023,MI,FT,Data Manager,120000,USD,120000,US,0,US,M,39.7837304,-100.445882,USA
435,435,2023,SE,FT,Data Scientist,200000,USD,200000,US,100,US,M,39.7837304,-100.445882,USA
436,436,2023,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M,39.7837304,-100.445882,USA
437,437,2023,SE,FT,Data Scientist,171250,USD,171250,IE,0,IE,M,52.865196,-7.9794599,IRL
438,438,2023,SE,FT,Data Scientist,113750,USD,113750,IE,0,IE,M,52.865196,-7.9794599,IRL
439,439,2023,SE,FT,Applied Scientist,222200,USD,222200,US,0,US,L,39.7837304,-100.445882,USA
440,440,2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L,39.7837304,-100.445882,USA
441,441,2023,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,L,39.7837304,-100.445882,USA
442,442,2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L,39.7837304,-100.445882,USA
443,443,2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M,39.7837304,-100.445882,USA
444,444,2023,SE,FT,Data Analyst,100500,USD,100500,US,0,US,M,39.7837304,-100.445882,USA
445,445,2023,SE,FT,Applied Scientist,205000,USD,205000,US,100,US,M,39.7837304,-100.445882,USA
446,446,2023,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,M,39.7837304,-100.445882,USA
447,447,2023,SE,FT,Machine Learning Engineer,115000,USD,115000,CA,100,CA,M,61.0666922,-107.991707,CAN
448,448,2023,SE,FT,Machine Learning Engineer,95000,USD,95000,CA,100,CA,M,61.0666922,-107.991707,CAN
449,449,2023,MI,FT,Data Analyst,182500,USD,182500,US,0,US,M,39.7837304,-100.445882,USA
450,450,2023,MI,FT,Data Analyst,121500,USD,121500,US,0,US,M,39.7837304,-100.445882,USA
451,451,2023,SE,FT,Data Engineer,203100,USD,203100,US,0,US,M,39.7837304,-100.445882,USA
452,452,2023,SE,FT,Data Engineer,114500,USD,114500,US,0,US,M,39.7837304,-100.445882,USA
453,453,2023,MI,FT,Data Analyst,60000,GBP,72914,GB,0,GB,M,54.7023545,-3.2765753,GBR
454,454,2023,MI,FT,Data Analyst,45000,GBP,54685,GB,0,GB,M,54.7023545,-3.2765753,GBR
455,455,2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,39.7837304,-100.445882,USA
456,456,2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,39.7837304,-100.445882,USA
457,457,2023,EN,FT,Data Engineer,92700,USD,92700,US,100,US,M,39.7837304,-100.445882,USA
458,458,2023,EN,FT,Data Engineer,61800,USD,61800,US,100,US,M,39.7837304,-100.445882,USA
459,459,2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,39.7837304,-100.445882,USA
460,460,2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,39.7837304,-100.445882,USA
461,461,2023,SE,FT,Data Scientist,258000,USD,258000,CA,0,CA,M,61.0666922,-107.991707,CAN
462,462,2023,SE,FT,Data Scientist,190000,USD,190000,CA,0,CA,M,61.0666922,-107.991707,CAN
463,463,2023,SE,FT,Data Scientist,170000,USD,170000,US,0,US,M,39.7837304,-100.445882,USA
464,464,2023,SE,FT,Data Scientist,135000,USD,135000,US,0,US,M,39.7837304,-100.445882,USA
465,465,2023,MI,FT,Data Architect,167500,USD,167500,US,0,US,M,39.7837304,-100.445882,USA
466,466,2023,MI,FT,Data Architect,106500,USD,106500,US,0,US,M,39.7837304,-100.445882,USA
467,467,2023,SE,FT,Data Scientist,195000,USD,195000,US,0,US,M,39.7837304,-100.445882,USA
468,468,2023,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M,39.7837304,-100.445882,USA
469,469,2023,MI,FT,Data Engineer,146000,USD,146000,US,0,US,M,39.7837304,-100.445882,USA
470,470,2023,MI,FT,Data Engineer,75000,USD,75000,US,0,US,M,39.7837304,-100.445882,USA
471,471,2022,EN,FT,Data Engineer,57000,EUR,59888,NL,100,NL,L,52.24764975,5.541246849406163,NLD
472,472,2023,EX,FT,Data Engineer,286000,USD,286000,US,100,US,M,39.7837304,-100.445882,USA
473,473,2023,EX,FT,Data Engineer,207000,USD,207000,US,100,US,M,39.7837304,-100.445882,USA
474,474,2023,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M,39.7837304,-100.445882,USA
475,475,2023,SE,FT,Data Analyst,80000,USD,80000,US,100,US,M,39.7837304,-100.445882,USA
476,476,2023,SE,FT,Data Engineer,223250,USD,223250,US,0,US,M,39.7837304,-100.445882,USA
477,477,2023,SE,FT,Data Engineer,178600,USD,178600,US,0,US,M,39.7837304,-100.445882,USA
478,478,2023,EX,FT,Director of Data Science,353200,USD,353200,US,0,US,M,39.7837304,-100.445882,USA
479,479,2023,EX,FT,Director of Data Science,249300,USD,249300,US,0,US,M,39.7837304,-100.445882,USA
480,480,2023,MI,FT,Machine Learning Scientist,230000,USD,230000,US,0,US,M,39.7837304,-100.445882,USA
481,481,2023,MI,FT,Machine Learning Scientist,220000,USD,220000,US,0,US,M,39.7837304,-100.445882,USA
482,482,2023,SE,FT,Data Scientist,297300,USD,297300,US,100,US,M,39.7837304,-100.445882,USA
483,483,2023,SE,FT,Data Scientist,198200,USD,198200,US,100,US,M,39.7837304,-100.445882,USA
484,484,2023,MI,FT,Research Scientist,210000,USD,210000,US,100,US,M,39.7837304,-100.445882,USA
485,485,2023,MI,FT,Research Scientist,151800,USD,151800,US,100,US,M,39.7837304,-100.445882,USA
486,486,2023,SE,FT,Data Scientist,200000,USD,200000,US,100,US,M,39.7837304,-100.445882,USA
487,487,2023,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M,39.7837304,-100.445882,USA
488,488,2023,SE,FT,Data Scientist,317070,USD,317070,US,0,US,M,39.7837304,-100.445882,USA
489,489,2023,SE,FT,Data Scientist,170730,USD,170730,US,0,US,M,39.7837304,-100.445882,USA
490,490,2023,SE,FT,Data Engineer,128000,USD,128000,US,0,US,M,39.7837304,-100.445882,USA
